state,district,date,sex,age,ethnicity,population
Negeri Sembilan,Jelebu,2021,female,5-9,bumi_other,300
Negeri Sembilan,Jelebu,2021,female,5-9,chinese,600
Negeri Sembilan,Jelebu,2021,female,5-9,indian,200
Negeri Sembilan,Jelebu,2021,female,5-9,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,5-9,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,10-14,overall,2000
Negeri Sembilan,Jelebu,2021,female,10-14,bumi_malay,1300
Negeri Sembilan,Jelebu,2021,female,10-14,bumi_other,200
Negeri Sembilan,Jelebu,2021,female,10-14,chinese,400
Negeri Sembilan,Jelebu,2021,female,10-14,indian,100
Negeri Sembilan,Jelebu,2021,female,10-14,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,10-14,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,15-19,overall,1700
Negeri Sembilan,Jelebu,2021,female,15-19,bumi_malay,1000
Negeri Sembilan,Jelebu,2021,female,15-19,bumi_other,200
Negeri Sembilan,Jelebu,2021,female,15-19,chinese,500
Negeri Sembilan,Jelebu,2021,female,15-19,indian,100
Negeri Sembilan,Jelebu,2021,female,15-19,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,15-19,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,20-24,overall,1000
Negeri Sembilan,Jelebu,2021,female,20-24,bumi_malay,600
Negeri Sembilan,Jelebu,2021,female,20-24,bumi_other,200
Negeri Sembilan,Jelebu,2021,female,20-24,chinese,200
Negeri Sembilan,Jelebu,2021,female,20-24,indian,0
Negeri Sembilan,Jelebu,2021,female,20-24,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,20-24,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,25-29,overall,1000
Negeri Sembilan,Jelebu,2021,female,25-29,bumi_malay,700
Negeri Sembilan,Jelebu,2021,female,25-29,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,25-29,chinese,100
Negeri Sembilan,Jelebu,2021,female,25-29,indian,0
Negeri Sembilan,Jelebu,2021,female,25-29,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,25-29,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,30-34,overall,1300
Negeri Sembilan,Jelebu,2021,female,30-34,bumi_malay,900
Negeri Sembilan,Jelebu,2021,female,30-34,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,30-34,chinese,200
Negeri Sembilan,Jelebu,2021,female,30-34,indian,0
Negeri Sembilan,Jelebu,2021,female,30-34,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,30-34,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,35-39,overall,1500
Negeri Sembilan,Jelebu,2021,female,35-39,bumi_malay,900
Negeri Sembilan,Jelebu,2021,female,35-39,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,35-39,chinese,400
Negeri Sembilan,Jelebu,2021,female,35-39,indian,100
Negeri Sembilan,Jelebu,2021,female,35-39,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,35-39,other_noncitizen,100
Negeri Sembilan,Jelebu,2021,female,40-44,overall,1200
Negeri Sembilan,Jelebu,2021,female,40-44,bumi_malay,800
Negeri Sembilan,Jelebu,2021,female,40-44,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,40-44,chinese,200
Negeri Sembilan,Jelebu,2021,female,40-44,indian,0
Negeri Sembilan,Jelebu,2021,female,40-44,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,40-44,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,45-49,overall,1000
Negeri Sembilan,Jelebu,2021,female,45-49,bumi_malay,600
Negeri Sembilan,Jelebu,2021,female,45-49,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,45-49,chinese,200
Negeri Sembilan,Jelebu,2021,female,45-49,indian,100
Negeri Sembilan,Jelebu,2021,female,45-49,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,45-49,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,50-54,overall,1000
Negeri Sembilan,Jelebu,2021,female,50-54,bumi_malay,600
Negeri Sembilan,Jelebu,2021,female,50-54,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,50-54,chinese,300
Negeri Sembilan,Jelebu,2021,female,50-54,indian,0
Negeri Sembilan,Jelebu,2021,female,50-54,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,50-54,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,55-59,overall,1300
Negeri Sembilan,Jelebu,2021,female,55-59,bumi_malay,900
Negeri Sembilan,Jelebu,2021,female,55-59,bumi_other,100
Negeri Sembilan,Jelebu,2021,female,55-59,chinese,400
Negeri Sembilan,Jelebu,2021,female,55-59,indian,100
Negeri Sembilan,Jelebu,2021,female,55-59,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,55-59,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,60-64,overall,1200
Negeri Sembilan,Jelebu,2021,female,60-64,bumi_malay,800
Negeri Sembilan,Jelebu,2021,female,60-64,bumi_other,0
Negeri Sembilan,Jelebu,2021,female,60-64,chinese,300
Negeri Sembilan,Jelebu,2021,female,60-64,indian,0
Negeri Sembilan,Jelebu,2021,female,60-64,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,60-64,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,65-69,overall,900
Negeri Sembilan,Jelebu,2021,female,65-69,bumi_malay,600
Negeri Sembilan,Jelebu,2021,female,65-69,bumi_other,0
Negeri Sembilan,Jelebu,2021,female,65-69,chinese,200
Negeri Sembilan,Jelebu,2021,female,65-69,indian,0
Negeri Sembilan,Jelebu,2021,female,65-69,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,65-69,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,70-74,overall,700
Negeri Sembilan,Jelebu,2021,female,70-74,bumi_malay,400
Negeri Sembilan,Jelebu,2021,female,70-74,bumi_other,0
Negeri Sembilan,Jelebu,2021,female,70-74,chinese,200
Negeri Sembilan,Jelebu,2021,female,70-74,indian,0
Negeri Sembilan,Jelebu,2021,female,70-74,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,70-74,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,75-79,overall,300
Negeri Sembilan,Jelebu,2021,female,75-79,bumi_malay,200
Negeri Sembilan,Jelebu,2021,female,75-79,bumi_other,0
Negeri Sembilan,Jelebu,2021,female,75-79,chinese,100
Negeri Sembilan,Jelebu,2021,female,75-79,indian,0
Negeri Sembilan,Jelebu,2021,female,75-79,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,75-79,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,80-84,overall,200
Negeri Sembilan,Jelebu,2021,female,80-84,bumi_malay,100
Negeri Sembilan,Jelebu,2021,female,80-84,bumi_other,0
Negeri Sembilan,Jelebu,2021,female,80-84,chinese,100
Negeri Sembilan,Jelebu,2021,female,80-84,indian,0
Negeri Sembilan,Jelebu,2021,female,80-84,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,80-84,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,female,85+,overall,100
Negeri Sembilan,Jelebu,2021,female,85+,bumi_malay,0
Negeri Sembilan,Jelebu,2021,female,85+,bumi_other,0
Negeri Sembilan,Jelebu,2021,female,85+,chinese,0
Negeri Sembilan,Jelebu,2021,female,85+,indian,0
Negeri Sembilan,Jelebu,2021,female,85+,other_citizen,0
Negeri Sembilan,Jelebu,2021,female,85+,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,overall,overall,24700
Negeri Sembilan,Jelebu,2021,male,overall,bumi_malay,14400
Negeri Sembilan,Jelebu,2021,male,overall,bumi_other,1800
Negeri Sembilan,Jelebu,2021,male,overall,chinese,5300
Negeri Sembilan,Jelebu,2021,male,overall,indian,1000
Negeri Sembilan,Jelebu,2021,male,overall,other_citizen,100
Negeri Sembilan,Jelebu,2021,male,overall,other_noncitizen,2000
Negeri Sembilan,Jelebu,2021,male,0-4,overall,1800
Negeri Sembilan,Jelebu,2021,male,0-4,bumi_malay,1200
Negeri Sembilan,Jelebu,2021,male,0-4,bumi_other,300
Negeri Sembilan,Jelebu,2021,male,0-4,chinese,300
Negeri Sembilan,Jelebu,2021,male,0-4,indian,100
Negeri Sembilan,Jelebu,2021,male,0-4,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,0-4,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,5-9,overall,2900
Negeri Sembilan,Jelebu,2021,male,5-9,bumi_malay,1700
Negeri Sembilan,Jelebu,2021,male,5-9,bumi_other,300
Negeri Sembilan,Jelebu,2021,male,5-9,chinese,700
Negeri Sembilan,Jelebu,2021,male,5-9,indian,200
Negeri Sembilan,Jelebu,2021,male,5-9,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,5-9,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,10-14,overall,2600
Negeri Sembilan,Jelebu,2021,male,10-14,bumi_malay,1600
Negeri Sembilan,Jelebu,2021,male,10-14,bumi_other,200
Negeri Sembilan,Jelebu,2021,male,10-14,chinese,600
Negeri Sembilan,Jelebu,2021,male,10-14,indian,100
Negeri Sembilan,Jelebu,2021,male,10-14,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,10-14,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,15-19,overall,2400
Negeri Sembilan,Jelebu,2021,male,15-19,bumi_malay,1500
Negeri Sembilan,Jelebu,2021,male,15-19,bumi_other,200
Negeri Sembilan,Jelebu,2021,male,15-19,chinese,600
Negeri Sembilan,Jelebu,2021,male,15-19,indian,100
Negeri Sembilan,Jelebu,2021,male,15-19,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,15-19,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,20-24,overall,1300
Negeri Sembilan,Jelebu,2021,male,20-24,bumi_malay,800
Negeri Sembilan,Jelebu,2021,male,20-24,bumi_other,200
Negeri Sembilan,Jelebu,2021,male,20-24,chinese,200
Negeri Sembilan,Jelebu,2021,male,20-24,indian,0
Negeri Sembilan,Jelebu,2021,male,20-24,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,20-24,other_noncitizen,200
Negeri Sembilan,Jelebu,2021,male,25-29,overall,1600
Negeri Sembilan,Jelebu,2021,male,25-29,bumi_malay,800
Negeri Sembilan,Jelebu,2021,male,25-29,bumi_other,100
Negeri Sembilan,Jelebu,2021,male,25-29,chinese,100
Negeri Sembilan,Jelebu,2021,male,25-29,indian,100
Negeri Sembilan,Jelebu,2021,male,25-29,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,25-29,other_noncitizen,400
Negeri Sembilan,Jelebu,2021,male,30-34,overall,1800
Negeri Sembilan,Jelebu,2021,male,30-34,bumi_malay,1100
Negeri Sembilan,Jelebu,2021,male,30-34,bumi_other,100
Negeri Sembilan,Jelebu,2021,male,30-34,chinese,200
Negeri Sembilan,Jelebu,2021,male,30-34,indian,100
Negeri Sembilan,Jelebu,2021,male,30-34,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,30-34,other_noncitizen,400
Negeri Sembilan,Jelebu,2021,male,35-39,overall,1900
Negeri Sembilan,Jelebu,2021,male,35-39,bumi_malay,1000
Negeri Sembilan,Jelebu,2021,male,35-39,bumi_other,100
Negeri Sembilan,Jelebu,2021,male,35-39,chinese,300
Negeri Sembilan,Jelebu,2021,male,35-39,indian,100
Negeri Sembilan,Jelebu,2021,male,35-39,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,35-39,other_noncitizen,400
Negeri Sembilan,Jelebu,2021,male,40-44,overall,1600
Negeri Sembilan,Jelebu,2021,male,40-44,bumi_malay,900
Negeri Sembilan,Jelebu,2021,male,40-44,bumi_other,100
Negeri Sembilan,Jelebu,2021,male,40-44,chinese,300
Negeri Sembilan,Jelebu,2021,male,40-44,indian,100
Negeri Sembilan,Jelebu,2021,male,40-44,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,40-44,other_noncitizen,200
Negeri Sembilan,Jelebu,2021,male,45-49,overall,1200
Negeri Sembilan,Jelebu,2021,male,45-49,bumi_malay,700
Negeri Sembilan,Jelebu,2021,male,45-49,bumi_other,100
Negeri Sembilan,Jelebu,2021,male,45-49,chinese,300
Negeri Sembilan,Jelebu,2021,male,45-49,indian,100
Negeri Sembilan,Jelebu,2021,male,45-49,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,45-49,other_noncitizen,100
Negeri Sembilan,Jelebu,2021,male,50-54,overall,1100
Negeri Sembilan,Jelebu,2021,male,50-54,bumi_malay,600
Negeri Sembilan,Jelebu,2021,male,50-54,bumi_other,100
Negeri Sembilan,Jelebu,2021,male,50-54,chinese,300
Negeri Sembilan,Jelebu,2021,male,50-54,indian,0
Negeri Sembilan,Jelebu,2021,male,50-54,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,50-54,other_noncitizen,100
Negeri Sembilan,Jelebu,2021,male,55-59,overall,1300
Negeri Sembilan,Jelebu,2021,male,55-59,bumi_malay,800
Negeri Sembilan,Jelebu,2021,male,55-59,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,55-59,chinese,400
Negeri Sembilan,Jelebu,2021,male,55-59,indian,100
Negeri Sembilan,Jelebu,2021,male,55-59,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,55-59,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,60-64,overall,1200
Negeri Sembilan,Jelebu,2021,male,60-64,bumi_malay,700
Negeri Sembilan,Jelebu,2021,male,60-64,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,60-64,chinese,300
Negeri Sembilan,Jelebu,2021,male,60-64,indian,0
Negeri Sembilan,Jelebu,2021,male,60-64,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,60-64,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,65-69,overall,800
Negeri Sembilan,Jelebu,2021,male,65-69,bumi_malay,500
Negeri Sembilan,Jelebu,2021,male,65-69,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,65-69,chinese,200
Negeri Sembilan,Jelebu,2021,male,65-69,indian,0
Negeri Sembilan,Jelebu,2021,male,65-69,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,65-69,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,70-74,overall,700
Negeri Sembilan,Jelebu,2021,male,70-74,bumi_malay,400
Negeri Sembilan,Jelebu,2021,male,70-74,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,70-74,chinese,200
Negeri Sembilan,Jelebu,2021,male,70-74,indian,0
Negeri Sembilan,Jelebu,2021,male,70-74,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,70-74,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,75-79,overall,300
Negeri Sembilan,Jelebu,2021,male,75-79,bumi_malay,200
Negeri Sembilan,Jelebu,2021,male,75-79,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,75-79,chinese,100
Negeri Sembilan,Jelebu,2021,male,75-79,indian,0
Negeri Sembilan,Jelebu,2021,male,75-79,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,75-79,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,80-84,overall,200
Negeri Sembilan,Jelebu,2021,male,80-84,bumi_malay,100
Negeri Sembilan,Jelebu,2021,male,80-84,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,80-84,chinese,100
Negeri Sembilan,Jelebu,2021,male,80-84,indian,0
Negeri Sembilan,Jelebu,2021,male,80-84,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,80-84,other_noncitizen,0
Negeri Sembilan,Jelebu,2021,male,85+,overall,100
Negeri Sembilan,Jelebu,2021,male,85+,bumi_malay,0
Negeri Sembilan,Jelebu,2021,male,85+,bumi_other,0
Negeri Sembilan,Jelebu,2021,male,85+,chinese,0
Negeri Sembilan,Jelebu,2021,male,85+,indian,0
Negeri Sembilan,Jelebu,2021,male,85+,other_citizen,0
Negeri Sembilan,Jelebu,2021,male,85+,other_noncitizen,0
Negeri Sembilan,Jempol,2021,both,overall,overall,127100
Negeri Sembilan,Jempol,2021,both,overall,bumi_malay,81600
Negeri Sembilan,Jempol,2021,both,overall,bumi_other,4100
Negeri Sembilan,Jempol,2021,both,overall,chinese,21100
Negeri Sembilan,Jempol,2021,both,overall,indian,15500
Negeri Sembilan,Jempol,2021,both,overall,other_citizen,500
Negeri Sembilan,Jempol,2021,both,overall,other_noncitizen,4300
Negeri Sembilan,Jempol,2021,both,0-4,overall,10300
Negeri Sembilan,Jempol,2021,both,0-4,bumi_malay,7400
Negeri Sembilan,Jempol,2021,both,0-4,bumi_other,600
Negeri Sembilan,Jempol,2021,both,0-4,chinese,1100
Negeri Sembilan,Jempol,2021,both,0-4,indian,1100
Negeri Sembilan,Jempol,2021,both,0-4,other_citizen,0
Negeri Sembilan,Jempol,2021,both,0-4,other_noncitizen,100
Negeri Sembilan,Jempol,2021,both,5-9,overall,12900
Negeri Sembilan,Jempol,2021,both,5-9,bumi_malay,8800
Negeri Sembilan,Jempol,2021,both,5-9,bumi_other,500
Negeri Sembilan,Jempol,2021,both,5-9,chinese,2000
Negeri Sembilan,Jempol,2021,both,5-9,indian,1500
Negeri Sembilan,Jempol,2021,both,5-9,other_citizen,0
Negeri Sembilan,Jempol,2021,both,5-9,other_noncitizen,100
Negeri Sembilan,Jempol,2021,both,10-14,overall,10900
Negeri Sembilan,Jempol,2021,both,10-14,bumi_malay,7000
Negeri Sembilan,Jempol,2021,both,10-14,bumi_other,500
Negeri Sembilan,Jempol,2021,both,10-14,chinese,1900
Negeri Sembilan,Jempol,2021,both,10-14,indian,1400
Negeri Sembilan,Jempol,2021,both,10-14,other_citizen,0
Negeri Sembilan,Jempol,2021,both,10-14,other_noncitizen,100
Negeri Sembilan,Jempol,2021,both,15-19,overall,10700
Negeri Sembilan,Jempol,2021,both,15-19,bumi_malay,6600
Negeri Sembilan,Jempol,2021,both,15-19,bumi_other,400
Negeri Sembilan,Jempol,2021,both,15-19,chinese,2100
Negeri Sembilan,Jempol,2021,both,15-19,indian,1600
Negeri Sembilan,Jempol,2021,both,15-19,other_citizen,0
Negeri Sembilan,Jempol,2021,both,15-19,other_noncitizen,100
Negeri Sembilan,Jempol,2021,both,20-24,overall,7100
Negeri Sembilan,Jempol,2021,both,20-24,bumi_malay,4300
Negeri Sembilan,Jempol,2021,both,20-24,bumi_other,400
Negeri Sembilan,Jempol,2021,both,20-24,chinese,1200
Negeri Sembilan,Jempol,2021,both,20-24,indian,1100
Negeri Sembilan,Jempol,2021,both,20-24,other_citizen,0
Negeri Sembilan,Jempol,2021,both,20-24,other_noncitizen,200
Negeri Sembilan,Jempol,2021,both,25-29,overall,8500
Negeri Sembilan,Jempol,2021,both,25-29,bumi_malay,5400
Negeri Sembilan,Jempol,2021,both,25-29,bumi_other,300
Negeri Sembilan,Jempol,2021,both,25-29,chinese,1100
Negeri Sembilan,Jempol,2021,both,25-29,indian,1000
Negeri Sembilan,Jempol,2021,both,25-29,other_citizen,0
Negeri Sembilan,Jempol,2021,both,25-29,other_noncitizen,500
Negeri Sembilan,Jempol,2021,both,30-34,overall,10800
Negeri Sembilan,Jempol,2021,both,30-34,bumi_malay,6400
Negeri Sembilan,Jempol,2021,both,30-34,bumi_other,300
Negeri Sembilan,Jempol,2021,both,30-34,chinese,1400
Negeri Sembilan,Jempol,2021,both,30-34,indian,1200
Negeri Sembilan,Jempol,2021,both,30-34,other_citizen,100
Negeri Sembilan,Jempol,2021,both,30-34,other_noncitizen,1400
Negeri Sembilan,Jempol,2021,both,35-39,overall,10200
Negeri Sembilan,Jempol,2021,both,35-39,bumi_malay,6600
Negeri Sembilan,Jempol,2021,both,35-39,bumi_other,200
Negeri Sembilan,Jempol,2021,both,35-39,chinese,1500
Negeri Sembilan,Jempol,2021,both,35-39,indian,1200
Negeri Sembilan,Jempol,2021,both,35-39,other_citizen,100
Negeri Sembilan,Jempol,2021,both,35-39,other_noncitizen,700
Negeri Sembilan,Jempol,2021,both,40-44,overall,7700
Negeri Sembilan,Jempol,2021,both,40-44,bumi_malay,4600
Negeri Sembilan,Jempol,2021,both,40-44,bumi_other,200
Negeri Sembilan,Jempol,2021,both,40-44,chinese,1200
Negeri Sembilan,Jempol,2021,both,40-44,indian,1000
Negeri Sembilan,Jempol,2021,both,40-44,other_citizen,100
Negeri Sembilan,Jempol,2021,both,40-44,other_noncitizen,600
Negeri Sembilan,Jempol,2021,both,45-49,overall,6400
Negeri Sembilan,Jempol,2021,both,45-49,bumi_malay,3600
Negeri Sembilan,Jempol,2021,both,45-49,bumi_other,200
Negeri Sembilan,Jempol,2021,both,45-49,chinese,1300
Negeri Sembilan,Jempol,2021,both,45-49,indian,900
Negeri Sembilan,Jempol,2021,both,45-49,other_citizen,0
Negeri Sembilan,Jempol,2021,both,45-49,other_noncitizen,300
Negeri Sembilan,Jempol,2021,both,50-54,overall,5800
Negeri Sembilan,Jempol,2021,both,50-54,bumi_malay,3300
Negeri Sembilan,Jempol,2021,both,50-54,bumi_other,200
Negeri Sembilan,Jempol,2021,both,50-54,chinese,1400
Negeri Sembilan,Jempol,2021,both,50-54,indian,800
Negeri Sembilan,Jempol,2021,both,50-54,other_citizen,0
Negeri Sembilan,Jempol,2021,both,50-54,other_noncitizen,100
Negeri Sembilan,Jempol,2021,both,55-59,overall,7500
Negeri Sembilan,Jempol,2021,both,55-59,bumi_malay,4900
Negeri Sembilan,Jempol,2021,both,55-59,bumi_other,200
Negeri Sembilan,Jempol,2021,both,55-59,chinese,1500
Negeri Sembilan,Jempol,2021,both,55-59,indian,900
Negeri Sembilan,Jempol,2021,both,55-59,other_citizen,0
Negeri Sembilan,Jempol,2021,both,55-59,other_noncitizen,100
Negeri Sembilan,Jempol,2021,both,60-64,overall,6700
Negeri Sembilan,Jempol,2021,both,60-64,bumi_malay,4800
Negeri Sembilan,Jempol,2021,both,60-64,bumi_other,100
Negeri Sembilan,Jempol,2021,both,60-64,chinese,1100
Negeri Sembilan,Jempol,2021,both,60-64,indian,600
Negeri Sembilan,Jempol,2021,both,60-64,other_citizen,0
Negeri Sembilan,Jempol,2021,both,60-64,other_noncitizen,0
Negeri Sembilan,Jempol,2021,both,65-69,overall,5900
Negeri Sembilan,Jempol,2021,both,65-69,bumi_malay,4400
Negeri Sembilan,Jempol,2021,both,65-69,bumi_other,100
Negeri Sembilan,Jempol,2021,both,65-69,chinese,800
Negeri Sembilan,Jempol,2021,both,65-69,indian,500
Negeri Sembilan,Jempol,2021,both,65-69,other_citizen,0
Negeri Sembilan,Jempol,2021,both,65-69,other_noncitizen,0
Negeri Sembilan,Jempol,2021,both,70-74,overall,3700
Negeri Sembilan,Jempol,2021,both,70-74,bumi_malay,2500
Negeri Sembilan,Jempol,2021,both,70-74,bumi_other,0
Negeri Sembilan,Jempol,2021,both,70-74,chinese,700
Negeri Sembilan,Jempol,2021,both,70-74,indian,400
Negeri Sembilan,Jempol,2021,both,70-74,other_citizen,0
Negeri Sembilan,Jempol,2021,both,70-74,other_noncitizen,0
Negeri Sembilan,Jempol,2021,both,75-79,overall,1300
Negeri Sembilan,Jempol,2021,both,75-79,bumi_malay,700
Negeri Sembilan,Jempol,2021,both,75-79,bumi_other,0
Negeri Sembilan,Jempol,2021,both,75-79,chinese,400
Negeri Sembilan,Jempol,2021,both,75-79,indian,100
Negeri Sembilan,Jempol,2021,both,75-79,other_citizen,0
Negeri Sembilan,Jempol,2021,both,75-79,other_noncitizen,0
Negeri Sembilan,Jempol,2021,both,80-84,overall,500
Negeri Sembilan,Jempol,2021,both,80-84,bumi_malay,200
Negeri Sembilan,Jempol,2021,both,80-84,bumi_other,0
Negeri Sembilan,Jempol,2021,both,80-84,chinese,200
Negeri Sembilan,Jempol,2021,both,80-84,indian,100
Negeri Sembilan,Jempol,2021,both,80-84,other_citizen,0
Negeri Sembilan,Jempol,2021,both,80-84,other_noncitizen,0
Negeri Sembilan,Jempol,2021,both,85+,overall,200
Negeri Sembilan,Jempol,2021,both,85+,bumi_malay,0
Negeri Sembilan,Jempol,2021,both,85+,bumi_other,0
Negeri Sembilan,Jempol,2021,both,85+,chinese,100
Negeri Sembilan,Jempol,2021,both,85+,indian,0
Negeri Sembilan,Jempol,2021,both,85+,other_citizen,0
Negeri Sembilan,Jempol,2021,both,85+,other_noncitizen,0
Negeri Sembilan,Jempol,2021,female,overall,overall,61800
Negeri Sembilan,Jempol,2021,female,overall,bumi_malay,40500
Negeri Sembilan,Jempol,2021,female,overall,bumi_other,2000
Negeri Sembilan,Jempol,2021,female,overall,chinese,10600
Negeri Sembilan,Jempol,2021,female,overall,indian,7900
Negeri Sembilan,Jempol,2021,female,overall,other_citizen,100
Negeri Sembilan,Jempol,2021,female,overall,other_noncitizen,700
Negeri Sembilan,Jempol,2021,female,0-4,overall,5300
Negeri Sembilan,Jempol,2021,female,0-4,bumi_malay,3800
Negeri Sembilan,Jempol,2021,female,0-4,bumi_other,300
Negeri Sembilan,Jempol,2021,female,0-4,chinese,600
